order_id,order_date,country_id,category_id,amount
22464,2019-03-24,19,4,3865.00
22465,2019-03-24,41,4,534.00
22466,2019-03-24,4,1,1164.00
22467,2019-03-24,31,1,1293.00
22468,2019-03-24,35,2,2182.00
22469,2019-03-24,3,4,5976.00
22470,2019-03-24,44,5,2309.00
22471,2019-03-24,51,3,1150.00
22472,2019-03-24,16,5,6577.00
22473,2019-03-24,53,1,1053.00
22474,2019-03-24,6,3,2607.00
22475,2019-03-24,20,2,7833.00
22476,2019-03-24,7,2,6771.00
22477,2019-03-24,19,5,2169.00
22478,2019-03-24,45,3,4931.00
22479,2019-03-24,56,2,3825.00
22480,2019-03-24,41,3,7590.00
22481,2019-03-24,17,1,5688.00
22482,2019-03-24,44,1,7157.00
22483,2019-03-24,17,3,441.00
22484,2019-03-24,4,5,4729.00
22485,2019-03-24,30,3,6264.00
22486,2019-03-24,43,4,5585.00
22487,2019-03-24,27,5,1738.00
22488,2019-03-24,33,1,2533.00
22489,2019-03-24,13,3,7742.00
22490,2019-03-24,46,1,5919.00
22491,2019-03-24,34,2,790.00
22492,2019-03-24,32,2,4697.00
22493,2019-03-24,38,4,1773.00
22494,2019-03-24,12,5,3205.00
22495,2019-03-24,54,5,7451.00
22496,2019-03-24,21,1,5589.00
22497,2019-03-24,48,3,4713.00
22498,2019-03-24,49,1,4517.00
22499,2019-03-24,12,3,2232.00
22500,2019-03-24,4,3,4318.00
22501,2019-03-24,34,1,3159.00
22502,2019-03-24,43,2,3549.00
22503,2019-03-24,36,4,5920.00
22504,2019-03-24,52,1,5554.00
22505,2019-03-24,51,2,7276.00
22506,2019-03-24,19,2,6892.00
22507,2019-03-24,15,3,2181.00
22508,2019-03-24,43,5,4334.00
22509,2019-03-24,47,4,3480.00
22510,2019-03-24,2,2,6644.00
22511,2019-03-24,22,2,1936.00
22512,2019-03-24,40,2,4526.00
22513,2019-03-24,49,5,7885.00
22514,2019-03-24,15,2,3757.00
22515,2019-03-24,36,1,4508.00
22516,2019-03-24,3,1,2515.00
22517,2019-03-24,56,5,4490.00
22518,2019-03-24,22,1,2292.00
22519,2019-03-24,55,3,1148.00
22520,2019-03-24,3,5,577.00
22521,2019-03-24,31,3,2058.00
22522,2019-03-24,41,2,3834.00
22523,2019-03-24,52,3,1817.00
22524,2019-03-24,28,3,3141.00
22525,2019-03-24,35,4,7463.00
22526,2019-03-24,33,4,6488.00
22527,2019-03-24,33,5,6465.00
22528,2019-03-24,54,3,5222.00
22529,2019-03-24,44,2,7225.00
22530,2019-03-24,2,3,843.00
22531,2019-03-24,4,2,7642.00
22532,2019-03-24,2,5,3106.00
22533,2019-03-24,18,2,4407.00
22534,2019-03-24,32,1,1413.00
22535,2019-03-24,48,5,6817.00
22536,2019-03-24,42,3,6132.00
22537,2019-03-24,5,5,5333.00
22538,2019-03-24,11,3,4239.00
22539,2019-03-24,26,1,6374.00
22540,2019-03-24,11,4,3883.00
22541,2019-03-24,18,5,5138.00
22542,2019-03-24,53,3,2513.00
22543,2019-03-24,26,2,949.00
22544,2019-03-24,2,4,3218.00
22545,2019-03-24,14,4,5450.00
22546,2019-03-24,10,4,1184.00
22547,2019-03-24,7,5,6261.00
22548,2019-03-24,29,3,324.00
22549,2019-03-24,24,3,3491.00
22550,2019-03-24,46,5,7306.00
22551,2019-03-24,55,5,1647.00
22552,2019-03-24,6,4,190.00
22553,2019-03-24,34,3,5449.00
22554,2019-03-24,31,5,7787.00
22555,2019-03-24,14,1,3897.00
22556,2019-03-24,47,1,5709.00
22557,2019-03-24,45,5,2720.00
22558,2019-03-24,23,5,3803.00
22559,2019-03-24,12,2,6164.00
22560,2019-03-24,52,5,47.00
22561,2019-03-24,40,1,4710.00
22562,2019-03-24,10,5,1344.00
22563,2019-03-24,1,1,873.00
22564,2019-03-24,21,3,5588.00
22565,2019-03-24,55,4,4829.00
22566,2019-03-24,44,3,3785.00
22567,2019-03-24,25,5,6895.00
22568,2019-03-24,24,5,3410.00
22569,2019-03-24,24,4,1725.00
22570,2019-03-24,9,4,117.00
22571,2019-03-24,38,1,4302.00
22572,2019-03-24,3,3,3482.00
22573,2019-03-24,34,4,1694.00
22574,2019-03-24,37,3,4390.00
22575,2019-03-24,53,5,6102.00
22576,2019-03-24,38,5,3846.00
22577,2019-03-24,39,5,2424.00
22578,2019-03-24,17,2,1164.00
22579,2019-03-24,47,2,7472.00
22580,2019-03-24,38,2,714.00
22581,2019-03-24,22,4,5713.00
22582,2019-03-24,13,1,3164.00
22583,2019-03-24,1,2,2240.00
22584,2019-03-24,36,2,4021.00
22585,2019-03-24,1,4,508.00
22586,2019-03-24,31,2,809.00
22587,2019-03-24,43,3,7616.00
22588,2019-03-24,46,3,4013.00
22589,2019-03-24,49,3,2746.00
22590,2019-03-24,18,3,7098.00
22591,2019-03-24,47,3,2491.00
22592,2019-03-24,24,1,2755.00
22593,2019-03-24,28,5,2765.00
22594,2019-03-24,16,4,2675.00
22595,2019-03-24,25,2,3649.00
22596,2019-03-24,27,1,2287.00
22597,2019-03-24,42,1,6405.00
22598,2019-03-24,20,3,6063.00
22599,2019-03-24,11,5,124.00
22600,2019-03-24,56,3,2626.00
22601,2019-03-24,6,2,2218.00
22602,2019-03-24,8,4,6922.00
22603,2019-03-24,32,4,2152.00
22604,2019-03-24,45,1,1453.00
22605,2019-03-24,37,2,6974.00
22606,2019-03-24,8,5,5422.00
22607,2019-03-24,31,4,697.00
22608,2019-03-24,50,1,4284.00
22609,2019-03-24,48,4,3141.00
22610,2019-03-24,23,3,5724.00
22611,2019-03-24,35,1,2673.00
22612,2019-03-24,29,5,1494.00
22613,2019-03-24,5,3,4864.00
22614,2019-03-24,26,3,7849.00
22615,2019-03-24,37,5,6232.00
22616,2019-03-24,50,2,6441.00
22617,2019-03-24,52,4,7564.00
22618,2019-03-24,6,1,7872.00
22619,2019-03-24,43,1,75.00
22620,2019-03-24,14,2,3248.00
22621,2019-03-24,54,1,3338.00
22622,2019-03-24,16,2,2816.00
22623,2019-03-24,45,4,7449.00
22624,2019-03-24,23,4,5094.00
22625,2019-03-24,3,2,7556.00
22626,2019-03-24,42,5,2614.00
22627,2019-03-24,5,4,6690.00
22628,2019-03-24,9,1,2691.00
22629,2019-03-24,18,4,5186.00
22630,2019-03-24,21,4,2739.00
22631,2019-03-24,16,1,5436.00
22632,2019-03-24,19,1,3230.00
22633,2019-03-24,33,2,6114.00
22634,2019-03-24,9,2,5758.00
22635,2019-03-24,27,3,2272.00
22636,2019-03-24,10,3,7258.00
22637,2019-03-24,22,3,1893.00
22638,2019-03-24,30,2,6133.00
22639,2019-03-24,29,4,906.00
22640,2019-03-24,38,3,6070.00
22641,2019-03-24,53,2,3568.00
22642,2019-03-24,28,4,3971.00
22643,2019-03-24,40,5,7921.00
22644,2019-03-24,10,1,7323.00
22645,2019-03-24,17,4,2382.00
22646,2019-03-24,25,4,3313.00
22647,2019-03-24,26,5,1360.00
22648,2019-03-24,46,4,5845.00
22649,2019-03-24,17,5,3179.00
22650,2019-03-24,50,3,7579.00
22651,2019-03-24,35,5,2637.00
22652,2019-03-24,39,1,1314.00
22653,2019-03-24,29,1,4307.00
22654,2019-03-24,48,2,3290.00
22655,2019-03-24,26,4,5458.00
22656,2019-03-24,53,4,373.00
22657,2019-03-24,1,3,2998.00
22658,2019-03-24,29,2,6766.00
22659,2019-03-24,37,1,1053.00
22660,2019-03-24,25,1,5292.00
22661,2019-03-24,20,5,1480.00
22662,2019-03-24,9,5,7709.00
22663,2019-03-24,56,4,4879.00
22664,2019-03-24,46,2,6985.00
22665,2019-03-24,13,5,2455.00
22666,2019-03-24,47,5,4817.00
22667,2019-03-24,50,5,4433.00
22668,2019-03-24,12,1,7160.00
22669,2019-03-24,20,1,3856.00
22670,2019-03-24,27,4,2591.00
22671,2019-03-24,34,5,6016.00
22672,2019-03-24,20,4,7698.00
22673,2019-03-24,39,2,5042.00
22674,2019-03-24,40,3,4508.00
22675,2019-03-24,13,2,1919.00
22676,2019-03-24,39,4,3711.00
22677,2019-03-24,30,1,4622.00
22678,2019-03-24,19,3,6356.00
22679,2019-03-24,11,2,4199.00
22680,2019-03-24,4,4,6874.00
22681,2019-03-24,21,5,5442.00
22682,2019-03-24,36,5,4553.00
22683,2019-03-24,54,2,6917.00
22684,2019-03-24,49,2,3017.00
22685,2019-03-24,51,1,3343.00
22686,2019-03-24,48,1,6091.00
22687,2019-03-24,7,1,2368.00
22688,2019-03-24,15,1,5713.00
22689,2019-03-24,23,1,2383.00
22690,2019-03-24,33,3,1002.00
22691,2019-03-24,16,3,7246.00
22692,2019-03-24,56,1,1001.00
22693,2019-03-24,22,5,3521.00
22694,2019-03-24,28,2,5074.00
22695,2019-03-24,14,3,5914.00
22696,2019-03-24,32,5,6646.00
22697,2019-03-24,9,3,4013.00
22698,2019-03-24,23,2,5669.00
22699,2019-03-24,21,2,6820.00
22700,2019-03-24,41,1,1644.00
22701,2019-03-24,1,5,164.00
22702,2019-03-24,52,2,3083.00
22703,2019-03-24,30,5,7194.00
22704,2019-03-24,5,2,1152.00
22705,2019-03-24,5,1,2575.00
22706,2019-03-24,25,3,6817.00
22707,2019-03-24,8,2,2379.00
22708,2019-03-24,50,4,4656.00
22709,2019-03-24,15,5,4541.00
22710,2019-03-24,8,3,5868.00
22711,2019-03-24,12,4,3637.00
22712,2019-03-24,28,1,2470.00
22713,2019-03-24,41,5,7643.00
22714,2019-03-24,51,5,3036.00
22715,2019-03-24,39,3,3607.00
22716,2019-03-24,14,5,1505.00
22717,2019-03-24,36,3,6246.00
22718,2019-03-24,45,2,934.00
22719,2019-03-24,32,3,7514.00
22720,2019-03-24,40,4,7839.00
22721,2019-03-24,44,4,7577.00
22722,2019-03-24,27,2,1286.00
22723,2019-03-24,54,4,5476.00
22724,2019-03-24,55,2,4944.00
22725,2019-03-24,2,1,3144.00
22726,2019-03-24,7,4,6773.00
22727,2019-03-24,8,1,48.00
22728,2019-03-24,13,4,6660.00
22729,2019-03-24,15,4,3096.00
22730,2019-03-24,7,3,3897.00
22731,2019-03-24,18,1,1476.00
22732,2019-03-24,11,1,3454.00
22733,2019-03-25,40,1,3592.00
22734,2019-03-25,15,2,7501.00
22735,2019-03-25,5,1,5371.00
22736,2019-03-25,32,5,2997.00
22737,2019-03-25,36,4,7899.00
22738,2019-03-25,2,3,6341.00
22739,2019-03-25,24,2,1464.00
22740,2019-03-25,49,4,5755.00
22741,2019-03-25,8,1,4933.00
22742,2019-03-25,51,5,2559.00
22743,2019-03-25,45,1,4295.00
22744,2019-03-25,36,5,4151.00
22745,2019-03-25,27,1,5930.00
22746,2019-03-25,2,2,4116.00
22747,2019-03-25,19,1,6309.00
22748,2019-03-25,25,2,4669.00
22749,2019-03-25,7,1,4566.00
22750,2019-03-25,31,3,3241.00
22751,2019-03-25,15,5,7410.00
22752,2019-03-25,29,1,3886.00
22753,2019-03-25,31,4,6072.00
22754,2019-03-25,49,5,1937.00
22755,2019-03-25,32,1,2945.00
22756,2019-03-25,11,2,2158.00
22757,2019-03-25,28,4,1395.00
22758,2019-03-25,42,1,3086.00
22759,2019-03-25,41,4,5186.00
22760,2019-03-25,27,4,6763.00
22761,2019-03-25,53,2,6535.00
22762,2019-03-25,42,3,836.00
22763,2019-03-25,49,1,2428.00
22764,2019-03-25,34,5,2756.00
22765,2019-03-25,26,2,3064.00
22766,2019-03-25,4,1,5814.00
22767,2019-03-25,43,2,6877.00
22768,2019-03-25,26,5,7809.00
22769,2019-03-25,19,2,4052.00
22770,2019-03-25,6,2,3482.00
22771,2019-03-25,12,2,2444.00
22772,2019-03-25,14,4,3022.00
22773,2019-03-25,56,3,6152.00
22774,2019-03-25,7,3,2489.00
22775,2019-03-25,33,1,3711.00
22776,2019-03-25,45,4,3820.00
22777,2019-03-25,43,1,3444.00
22778,2019-03-25,10,3,3703.00
22779,2019-03-25,41,2,3049.00
22780,2019-03-25,9,3,6822.00
22781,2019-03-25,20,5,5121.00
22782,2019-03-25,17,2,2785.00
22783,2019-03-25,25,4,2393.00
22784,2019-03-25,5,5,4391.00
22785,2019-03-25,38,2,2096.00
22786,2019-03-25,55,2,4790.00
22787,2019-03-25,51,2,5174.00
22788,2019-03-25,16,4,5247.00
22789,2019-03-25,23,1,3593.00
22790,2019-03-25,21,1,5676.00
22791,2019-03-25,47,1,4491.00
22792,2019-03-25,39,2,5202.00
22793,2019-03-25,3,2,4880.00
22794,2019-03-25,54,2,3265.00
22795,2019-03-25,36,2,4162.00
22796,2019-03-25,23,2,1137.00
22797,2019-03-25,40,3,4704.00
22798,2019-03-25,54,4,462.00
22799,2019-03-25,7,2,2164.00
22800,2019-03-25,44,3,4099.00
22801,2019-03-25,15,3,1417.00
22802,2019-03-25,37,2,7007.00
22803,2019-03-25,12,5,2780.00
22804,2019-03-25,55,5,2278.00
22805,2019-03-25,47,4,5806.00
22806,2019-03-25,40,4,6882.00
22807,2019-03-25,6,1,7834.00
22808,2019-03-25,44,2,3722.00
22809,2019-03-25,18,4,7540.00
22810,2019-03-25,19,5,7915.00
22811,2019-03-25,28,5,7980.00
22812,2019-03-25,32,4,2451.00
22813,2019-03-25,46,3,7069.00
22814,2019-03-25,38,3,2069.00
22815,2019-03-25,1,5,7615.00
22816,2019-03-25,28,1,6702.00
22817,2019-03-25,33,5,6881.00
22818,2019-03-25,30,1,7372.00
22819,2019-03-25,53,4,7507.00
22820,2019-03-25,28,2,7157.00
22821,2019-03-25,53,1,2791.00
22822,2019-03-25,43,5,327.00
22823,2019-03-25,37,1,6083.00
22824,2019-03-25,44,4,4454.00
22825,2019-03-25,40,2,2904.00
22826,2019-03-25,2,5,6537.00
22827,2019-03-25,38,1,7681.00
22828,2019-03-25,35,5,5102.00
22829,2019-03-25,1,4,653.00
22830,2019-03-25,17,5,4184.00
22831,2019-03-25,8,5,7362.00
22832,2019-03-25,22,5,5566.00
22833,2019-03-25,9,5,4513.00
22834,2019-03-25,3,3,3388.00
22835,2019-03-25,5,2,4936.00
22836,2019-03-25,37,4,7032.00
22837,2019-03-25,6,5,7127.00
22838,2019-03-25,39,1,5958.00
22839,2019-03-25,51,4,2098.00
22840,2019-03-25,13,3,3925.00
22841,2019-03-25,48,2,7274.00
22842,2019-03-25,30,4,4733.00
22843,2019-03-25,22,4,3110.00
22844,2019-03-25,34,3,5478.00
22845,2019-03-25,14,3,6268.00
22846,2019-03-25,18,1,5397.00
22847,2019-03-25,50,3,1089.00
22848,2019-03-25,21,4,7319.00
22849,2019-03-25,46,2,5509.00
22850,2019-03-25,12,3,7071.00
22851,2019-03-25,24,4,4367.00
22852,2019-03-25,46,4,4342.00
22853,2019-03-25,37,3,5879.00
22854,2019-03-25,51,3,2674.00
22855,2019-03-25,21,5,1741.00
22856,2019-03-25,52,3,6367.00
22857,2019-03-25,34,1,6779.00
22858,2019-03-25,56,4,5311.00
22859,2019-03-25,21,2,4995.00
22860,2019-03-25,37,5,2339.00
22861,2019-03-25,46,5,3943.00
22862,2019-03-25,11,1,725.00
22863,2019-03-25,22,2,4150.00
22864,2019-03-25,31,1,2987.00
22865,2019-03-25,49,2,520.00
22866,2019-03-25,23,3,5277.00
22867,2019-03-25,16,5,2345.00
22868,2019-03-25,35,2,7307.00
22869,2019-03-25,4,4,7529.00
22870,2019-03-25,12,1,5729.00
22871,2019-03-25,48,3,2449.00
22872,2019-03-25,3,1,6956.00
22873,2019-03-25,1,1,1264.00
22874,2019-03-25,35,4,2077.00
22875,2019-03-25,48,1,556.00
22876,2019-03-25,29,2,4050.00
22877,2019-03-25,20,4,4025.00
22878,2019-03-25,8,4,7347.00
22879,2019-03-25,11,3,5029.00
22880,2019-03-25,6,3,7840.00
22881,2019-03-25,50,2,301.00
22882,2019-03-25,17,4,3997.00
22883,2019-03-25,19,4,6250.00
22884,2019-03-25,50,5,1096.00
22885,2019-03-25,41,3,1079.00
22886,2019-03-25,15,1,4091.00
22887,2019-03-25,52,2,975.00
22888,2019-03-25,3,4,1674.00
22889,2019-03-25,2,1,7044.00
22890,2019-03-25,14,1,2162.00
22891,2019-03-25,48,5,913.00
22892,2019-03-25,11,4,532.00
22893,2019-03-25,34,4,3343.00
22894,2019-03-25,54,1,2801.00
22895,2019-03-25,52,4,118.00
22896,2019-03-25,25,5,3640.00
22897,2019-03-25,13,5,5734.00
22898,2019-03-25,23,5,7359.00
22899,2019-03-25,19,3,5736.00
22900,2019-03-25,16,2,5678.00
22901,2019-03-25,32,2,1050.00
22902,2019-03-25,6,4,904.00
22903,2019-03-25,21,3,4404.00
22904,2019-03-25,22,3,1538.00
22905,2019-03-25,26,4,1498.00
22906,2019-03-25,12,4,3669.00
22907,2019-03-25,53,3,4617.00
22908,2019-03-25,13,4,4821.00
22909,2019-03-25,41,5,6140.00
22910,2019-03-25,38,5,4242.00
22911,2019-03-25,47,5,6157.00
22912,2019-03-25,16,3,6105.00
22913,2019-03-25,29,4,6317.00
22914,2019-03-25,31,5,505.00
22915,2019-03-25,27,2,4427.00
22916,2019-03-25,49,3,3805.00
22917,2019-03-25,38,4,4692.00
22918,2019-03-25,36,1,4831.00
22919,2019-03-25,42,2,2489.00
22920,2019-03-25,46,1,7167.00
22921,2019-03-25,2,4,1016.00
22922,2019-03-25,54,5,6564.00
22923,2019-03-25,13,1,6254.00
22924,2019-03-25,4,3,7031.00
22925,2019-03-25,47,3,6478.00
22926,2019-03-25,29,5,4619.00
22927,2019-03-25,11,5,7123.00
22928,2019-03-25,18,2,7366.00
22929,2019-03-25,3,5,656.00
22930,2019-03-25,7,4,7984.00
22931,2019-03-25,24,3,2679.00
22932,2019-03-25,44,1,587.00
22933,2019-03-25,53,5,24.00
22934,2019-03-25,48,4,7386.00
22935,2019-03-25,30,2,1705.00
22936,2019-03-25,27,3,7167.00
22937,2019-03-25,56,1,986.00
22938,2019-03-25,43,4,486.00
22939,2019-03-25,44,5,4291.00
22940,2019-03-25,24,1,5298.00
22941,2019-03-25,45,5,7926.00
22942,2019-03-25,18,3,4959.00
22943,2019-03-25,20,2,1915.00
22944,2019-03-25,43,3,2162.00
22945,2019-03-25,33,2,980.00
22946,2019-03-25,56,2,4896.00
22947,2019-03-25,40,5,30.00
22948,2019-03-25,24,5,5761.00
22949,2019-03-25,42,4,3990.00
22950,2019-03-25,39,4,7525.00
22951,2019-03-25,35,3,6431.00
22952,2019-03-25,54,3,3160.00
22953,2019-03-25,45,3,375.00
22954,2019-03-25,47,2,2858.00
22955,2019-03-25,52,1,2294.00
22956,2019-03-25,25,1,4862.00
22957,2019-03-25,5,3,6216.00
22958,2019-03-25,31,2,1473.00
22959,2019-03-25,8,3,6011.00
22960,2019-03-25,22,1,3948.00
22961,2019-03-25,13,2,3103.00
22962,2019-03-25,41,1,3395.00
22963,2019-03-25,1,3,2292.00
22964,2019-03-25,35,1,449.00
22965,2019-03-25,17,3,4725.00
22966,2019-03-25,26,3,1240.00
22967,2019-03-25,33,3,6467.00
22968,2019-03-25,33,4,5603.00
22969,2019-03-25,50,4,2106.00
22970,2019-03-25,55,1,7843.00
22971,2019-03-25,27,5,5066.00
22972,2019-03-25,34,2,3193.00
22973,2019-03-25,55,3,2185.00
22974,2019-03-25,1,2,5071.00
22975,2019-03-25,10,4,5109.00
22976,2019-03-25,50,1,7506.00
22977,2019-03-25,20,3,1723.00
22978,2019-03-25,18,5,1181.00
22979,2019-03-25,15,4,7458.00
22980,2019-03-25,10,5,5489.00
22981,2019-03-25,5,4,1891.00
22982,2019-03-25,39,5,1887.00
22983,2019-03-25,4,5,5564.00
22984,2019-03-25,10,1,4497.00
22985,2019-03-25,52,5,6550.00
22986,2019-03-25,16,1,7722.00
22987,2019-03-25,9,2,5687.00
22988,2019-03-25,14,2,4644.00
22989,2019-03-25,20,1,6247.00
22990,2019-03-25,10,2,175.00
22991,2019-03-25,30,3,3120.00
22992,2019-03-25,17,1,2268.00
22993,2019-03-25,9,4,2903.00
22994,2019-03-25,39,3,1331.00
22995,2019-03-25,28,3,893.00
22996,2019-03-25,25,3,2312.00
22997,2019-03-25,7,5,6105.00
22998,2019-03-25,8,2,6532.00
22999,2019-03-25,51,1,2493.00
23000,2019-03-25,32,3,2238.00
23001,2019-03-25,23,4,3987.00
23002,2019-03-25,14,5,3954.00
23003,2019-03-25,55,4,3203.00
23004,2019-03-25,56,5,7730.00
23005,2019-03-25,36,3,944.00
23006,2019-03-25,26,1,255.00
23007,2019-03-25,9,1,6506.00
23008,2019-03-25,4,2,4594.00
23009,2019-03-25,45,2,7409.00
23010,2019-03-25,30,5,2280.00
23011,2019-03-25,29,3,2414.00
23012,2019-03-26,16,5,5303.00
23013,2019-03-26,34,4,3075.00
23014,2019-03-26,3,5,2382.00
23015,2019-03-26,39,2,7594.00
23016,2019-03-26,19,1,5653.00
23017,2019-03-26,52,3,1734.00
23018,2019-03-26,1,3,2371.00
23019,2019-03-26,34,3,6028.00
23020,2019-03-26,37,2,904.00
23021,2019-03-26,36,4,3821.00
23022,2019-03-26,23,5,5777.00
23023,2019-03-26,9,4,1475.00
23024,2019-03-26,6,1,4386.00
23025,2019-03-26,46,5,1859.00
23026,2019-03-26,1,1,2199.00
23027,2019-03-26,4,1,4136.00
23028,2019-03-26,24,4,2357.00
23029,2019-03-26,25,1,6128.00
23030,2019-03-26,12,3,3991.00
23031,2019-03-26,14,1,585.00
23032,2019-03-26,52,1,3536.00
23033,2019-03-26,32,4,1205.00
23034,2019-03-26,43,5,389.00
23035,2019-03-26,18,2,7181.00
23036,2019-03-26,37,4,1702.00
23037,2019-03-26,44,5,3710.00
23038,2019-03-26,26,4,4936.00
23039,2019-03-26,28,4,3818.00
23040,2019-03-26,51,5,5359.00
23041,2019-03-26,35,3,6977.00
23042,2019-03-26,24,1,2736.00
23043,2019-03-26,55,4,3253.00
23044,2019-03-26,55,1,6350.00
23045,2019-03-26,44,1,6498.00
23046,2019-03-26,42,3,5785.00
23047,2019-03-26,5,1,5986.00
23048,2019-03-26,52,4,5106.00
23049,2019-03-26,39,4,6436.00
23050,2019-03-26,8,2,1854.00
23051,2019-03-26,52,2,3947.00
23052,2019-03-26,16,4,2793.00
23053,2019-03-26,37,1,5713.00
23054,2019-03-26,15,3,7413.00
23055,2019-03-26,9,1,4910.00
23056,2019-03-26,36,1,3052.00
23057,2019-03-26,4,3,3943.00
23058,2019-03-26,35,2,5152.00
23059,2019-03-26,2,3,3648.00
23060,2019-03-26,55,3,7276.00
23061,2019-03-26,19,2,1951.00
23062,2019-03-26,20,5,624.00
23063,2019-03-26,27,1,2824.00
23064,2019-03-26,51,3,7545.00
23065,2019-03-26,46,3,726.00
23066,2019-03-26,25,3,1178.00
23067,2019-03-26,34,5,7634.00
23068,2019-03-26,14,3,135.00
23069,2019-03-26,56,2,7371.00
23070,2019-03-26,28,3,6411.00
23071,2019-03-26,11,2,33.00
23072,2019-03-26,33,3,1139.00
23073,2019-03-26,44,3,5716.00
23074,2019-03-26,26,1,1361.00
23075,2019-03-26,13,4,143.00
23076,2019-03-26,31,4,4624.00
23077,2019-03-26,39,1,4408.00
23078,2019-03-26,42,5,7855.00
23079,2019-03-26,45,4,4316.00
23080,2019-03-26,11,3,7201.00
23081,2019-03-26,40,4,440.00
23082,2019-03-26,5,3,1754.00
23083,2019-03-26,12,5,3401.00
23084,2019-03-26,49,4,6754.00
23085,2019-03-26,54,5,5020.00
23086,2019-03-26,15,1,3933.00
23087,2019-03-26,29,5,2948.00
23088,2019-03-26,5,4,6075.00
23089,2019-03-26,47,4,2494.00
23090,2019-03-26,21,3,1605.00
23091,2019-03-26,17,5,1841.00
23092,2019-03-26,8,5,2354.00
23093,2019-03-26,50,2,6282.00
23094,2019-03-26,52,5,1345.00
23095,2019-03-26,16,2,2863.00
23096,2019-03-26,54,2,902.00
23097,2019-03-26,6,2,5300.00
23098,2019-03-26,45,1,7841.00
23099,2019-03-26,29,1,4997.00
23100,2019-03-26,54,4,4776.00
23101,2019-03-26,18,1,7508.00
23102,2019-03-26,7,5,7113.00
23103,2019-03-26,16,1,2879.00
23104,2019-03-26,40,2,3912.00
23105,2019-03-26,11,1,1268.00
23106,2019-03-26,48,5,3353.00
23107,2019-03-26,22,3,1260.00
23108,2019-03-26,11,5,7135.00
23109,2019-03-26,30,3,7724.00
23110,2019-03-26,53,5,7972.00
23111,2019-03-26,4,4,7150.00
23112,2019-03-26,25,4,6730.00
23113,2019-03-26,41,1,3691.00
23114,2019-03-26,28,5,4316.00
23115,2019-03-26,41,5,7980.00
23116,2019-03-26,6,4,3204.00
23117,2019-03-26,43,3,1053.00
23118,2019-03-26,35,4,2637.00
23119,2019-03-26,48,4,791.00
23120,2019-03-26,43,1,7304.00
23121,2019-03-26,47,3,3716.00
23122,2019-03-26,50,3,5841.00
23123,2019-03-26,42,1,4319.00
23124,2019-03-26,29,4,3608.00
23125,2019-03-26,51,1,7910.00
23126,2019-03-26,26,3,3363.00
23127,2019-03-26,3,4,2790.00
23128,2019-03-26,7,3,4630.00
23129,2019-03-26,42,4,1943.00
23130,2019-03-26,15,2,1293.00
23131,2019-03-26,21,1,6470.00
23132,2019-03-26,31,5,7788.00
23133,2019-03-26,21,5,3719.00
23134,2019-03-26,25,5,3019.00
23135,2019-03-26,38,5,5644.00
23136,2019-03-26,46,2,7261.00
23137,2019-03-26,46,4,331.00
23138,2019-03-26,29,3,3844.00
23139,2019-03-26,51,4,4934.00
23140,2019-03-26,20,1,2319.00
23141,2019-03-26,5,2,5522.00
23142,2019-03-26,27,2,1926.00
23143,2019-03-26,3,3,4841.00
23144,2019-03-26,27,5,7254.00
23145,2019-03-26,4,2,193.00
23146,2019-03-26,53,4,3980.00
23147,2019-03-26,10,2,5399.00
23148,2019-03-26,38,3,2255.00
23149,2019-03-26,40,1,3547.00
23150,2019-03-26,15,5,4447.00
23151,2019-03-26,16,3,1887.00
23152,2019-03-26,9,5,3380.00
23153,2019-03-26,25,2,6565.00
23154,2019-03-26,38,4,6205.00
23155,2019-03-26,23,3,196.00
23156,2019-03-26,51,2,346.00
23157,2019-03-26,19,5,3844.00
23158,2019-03-26,36,3,7059.00
23159,2019-03-26,8,1,3123.00
23160,2019-03-26,1,5,1340.00
23161,2019-03-26,37,5,5812.00
23162,2019-03-26,32,1,5695.00
23163,2019-03-26,8,4,3431.00
23164,2019-03-26,3,2,2955.00
23165,2019-03-26,41,4,7955.00
23166,2019-03-26,55,2,6467.00
23167,2019-03-26,6,3,5463.00
23168,2019-03-26,54,1,625.00
23169,2019-03-26,3,1,7473.00
23170,2019-03-26,56,5,165.00
23171,2019-03-26,33,5,7286.00
23172,2019-03-26,17,1,165.00
23173,2019-03-26,21,4,7886.00
23174,2019-03-26,43,4,2550.00
23175,2019-03-26,9,3,4797.00
23176,2019-03-26,47,1,290.00
23177,2019-03-26,7,1,1951.00
23178,2019-03-26,10,4,1280.00
23179,2019-03-26,17,3,1975.00
23180,2019-03-26,22,5,3103.00
23181,2019-03-26,55,5,7797.00
23182,2019-03-26,22,1,4776.00
23183,2019-03-26,38,2,7406.00
23184,2019-03-26,30,1,4384.00
23185,2019-03-26,35,1,470.00
23186,2019-03-26,4,5,3234.00
23187,2019-03-26,38,1,1942.00
23188,2019-03-26,12,2,5485.00
23189,2019-03-26,37,3,7514.00
23190,2019-03-26,33,1,7149.00
23191,2019-03-26,24,2,5851.00
23192,2019-03-26,36,5,7573.00
23193,2019-03-26,44,2,3809.00
23194,2019-03-26,18,3,2242.00
23195,2019-03-26,47,5,4198.00
23196,2019-03-26,39,5,5824.00
23197,2019-03-26,2,4,455.00
23198,2019-03-26,32,5,7023.00
23199,2019-03-26,10,3,5366.00
23200,2019-03-26,53,2,6466.00
23201,2019-03-26,14,5,6904.00
23202,2019-03-26,44,4,4872.00
